gameId,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueWins
780,1,3,4,2,0,0,17409,17256,0
781,0,7,6,8,0,0,16961,18420,1
782,0,8,5,8,1,0,20038,17761,1
783,1,3,4,4,1,1,17409,17256,0
784,0,5,5,3,0,0,17409,17256,0
785,0,6,10,0,0,0,17409,17256,0
786,1,5,8,3,0,0,14536,17256,0
788,1,4,3,4,1,1,14536,17256,0
789,1,5,6,8,0,0,19558,18201,1
790,0,4,4,2,1,0,14536,17256,0
791,1,3,4,2,0,0,17409,17256,0
792,0,7,11,4,2,1,14536,18270,0
793,1,4,6,5,1,1,16544,18201,0
794,1,10,4,8,0,0,18513,18021,1
795,0,5,6,3,2,1,19558,18201,1
796,1,4,9,5,1,1,13475,18986,0
797,0,5,5,5,0,0,17409,17256,0
798,1,6,3,9,2,1,18513,18201,1
800,1,5,3,8,1,1,18513,18021,1
801,0,8,5,8,0,0,16961,18201,0
803,1,4,3,5,0,0,17409,17256,0
804,1,8,8,0,0,0,18513,18472,1
805,1,7,8,6,1,1,19558,18021,1
806,0,7,4,4,0,0,14536,17256,0
807,0,6,4,4,2,1,18117,18472,1
808,0,2,6,2,0,0,17409,17256,0
809,1,6,4,6,2,1,19558,18201,0
810,1,11,4,11,2,1,18274,18021,1
811,0,5,3,3,0,0,14536,17256,1
812,1,8,7,10,1,0,18274,18491,1
813,0,7,6,5,1,1,16961,18201,1
814,0,4,8,3,1,1,18117,18491,1
815,1,6,5,5,1,0,16544,18986,1
816,0,4,6,2,0,0,14536,17119,0
817,0,5,10,7,0,0,13475,18579,0
818,0,2,8,2,0,0,17409,17256,0
819,0,5,9,4,0,0,17409,17256,0
820,1,10,1,14,1,1,13519,18201,1
822,0,4,4,1,1,0,13475,17761,1
823,1,13,4,14,2,1,18274,18491,1
824,0,5,6,5,0,0,17409,17256,0
826,0,4,4,5,0,0,13475,18986,0
827,0,4,6,3,0,0,17409,17256,0
828,0,5,3,3,1,1,18117,18472,1
829,0,6,4,8,0,0,16961,17761,1
830,0,6,2,8,1,1,18117,18472,1
832,0,6,10,7,0,0,20619,17256,1
833,0,6,4,6,1,1,16961,17256,0
835,1,5,3,5,0,0,17409,17256,0
837,0,3,2,3,0,0,17409,17256,0
838,0,2,6,3,0,0,17409,17256,1
840,0,8,2,13,1,1,18513,18472,1
842,1,10,1,7,0,0,19558,18201,0
844,0,5,4,4,0,0,13475,20004,0
845,1,4,2,4,2,1,18513,18201,1
846,0,5,3,5,0,0,14536,17256,1
847,1,5,5,5,0,0,14536,17863,0
848,1,5,4,9,1,0,16961,18201,0
849,0,6,12,4,0,0,17409,17256,0
850,1,9,5,8,0,0,16961,18201,1
851,0,6,4,3,2,1,18117,20004,0
853,0,9,9,8,0,0,18117,18472,0
854,0,9,4,13,1,0,18274,18472,1
855,1,11,1,11,0,0,18513,18201,1
856,1,7,5,8,0,0,14536,17256,1
857,0,3,7,2,1,1,20619,17256,0
858,0,7,5,9,1,0,19558,18201,1
859,0,6,5,6,2,1,16961,18201,0
860,1,9,7,13,1,0,18274,18201,1
861,1,4,4,6,1,1,19558,18201,1
862,0,3,4,3,0,0,17409,17256,0
863,0,7,11,8,1,1,18274,18491,1
865,0,7,5,8,1,1,18274,18472,1
868,0,7,5,8,1,1,16146,18472,0
869,1,4,5,5,1,1,16961,18201,0
870,1,7,6,8,0,0,13475,17256,0
871,1,5,5,3,0,0,17409,17256,0
872,0,4,10,3,0,0,17409,17256,0
873,0,6,11,4,1,1,18117,20004,1
874,1,7,5,6,0,0,16544,18201,1
875,1,5,10,5,0,0,14536,17256,1
876,1,3,2,3,0,0,14536,17256,1
877,1,11,6,7,0,0,14536,17256,0
879,1,5,3,5,0,0,16544,17245,1
880,0,7,8,7,0,0,18117,18021,0
881,0,4,4,4,2,1,18513,18201,1
882,1,4,3,3,0,0,14536,17256,1
884,0,3,5,2,0,0,17409,17256,0
886,0,7,8,8,0,0,18117,18472,0
887,1,4,6,4,0,0,14536,17256,0
889,0,5,10,5,0,0,17409,17256,0
890,1,7,3,8,1,1,18513,18021,1
891,0,7,6,4,1,1,18274,18491,1
892,0,0,10,0,0,0,17409,17256,0
894,1,3,4,2,1,1,16961,18201,0
896,0,7,7,7,1,1,18274,18491,1
897,1,7,2,7,1,1,18274,18021,1
899,0,6,4,5,1,1,16961,18201,1
900,0,6,5,6,1,1,13475,17761,1
901,1,9,9,9,1,0,16961,18201,1
902,1,8,1,9,1,0,18274,18491,1
903,1,13,6,7,1,1,18513,18491,1
904,0,4,5,4,0,0,14536,19730,1
905,1,4,3,3,1,1,13475,17256,1
906,1,5,4,5,1,1,19558,18201,0
907,1,9,7,13,1,1,18274,18491,1
908,1,3,4,3,1,1,18274,18141,1
909,0,2,4,2,1,1,17409,17256,1
910,0,6,6,6,1,0,16961,18201,1
911,0,6,5,5,1,1,14536,17256,0
912,1,10,6,7,0,0,16961,18201,1
913,1,5,2,6,1,0,14536,17256,0
914,1,8,7,8,1,1,18274,18491,1
916,1,8,7,9,1,0,18274,18491,0
917,1,7,5,9,2,1,19558,18201,0
918,0,3,5,3,0,0,17409,19730,0
919,1,8,5,8,1,1,18274,18491,1
921,1,7,9,8,0,0,20619,17256,0
922,0,6,6,3,0,0,20619,17256,1
923,1,9,7,11,0,0,19558,18201,1
924,0,9,4,9,1,1,18274,18472,1
925,1,9,4,2,0,0,14536,17256,0
926,1,9,4,7,0,0,16961,17119,1
927,1,6,6,11,0,0,16544,17119,1
928,0,4,2,2,1,0,13475,17256,1
929,1,7,5,5,2,1,19558,18201,0
930,0,2,6,1,0,0,17409,17256,0
931,1,5,10,3,0,0,17409,17256,0
932,1,4,2,5,0,0,17409,17256,0
933,0,10,4,7,2,1,18274,18491,0
934,0,8,5,7,2,1,18513,18491,1
935,0,4,6,4,0,0,20619,17256,0
936,0,9,6,11,0,0,16961,18472,1
937,1,10,5,11,0,0,18513,18201,1
939,0,7,5,10,1,1,18117,18472,1
940,1,5,4,4,0,0,13475,17119,0
941,0,5,10,8,0,0,17409,17256,0
942,1,5,9,6,1,1,16544,18201,1
943,1,11,1,6,1,1,18513,18491,1
944,1,7,5,9,1,1,13519,18021,0
945,0,7,8,9,0,0,17409,17256,0
946,1,5,2,5,0,0,17409,17256,0
947,1,8,7,9,1,0,18274,18021,1
948,0,6,8,2,1,1,20619,17256,0
949,0,5,5,5,1,0,14536,17256,0
950,0,4,5,3,1,1,16961,19922,0
951,0,6,5,3,1,1,18274,18472,1
952,1,4,3,14,0,0,16961,18201,0
953,0,2,10,2,0,0,17409,17256,0
954,0,7,5,3,0,0,20619,17256,0
955,1,8,7,14,1,1,18274,18491,1
956,0,6,5,5,1,1,14536,17256,0
957,1,3,9,4,0,0,17409,17256,0
958,0,3,5,3,0,0,17409,17256,0
959,0,3,5,4,0,0,17409,17256,0
960,1,1,3,1,1,0,14536,17256,1
961,0,0,11,1,1,0,17409,17256,0
962,1,7,2,6,2,1,18513,18021,1
963,1,9,5,11,1,1,18513,18201,1
964,0,8,8,9,0,0,18117,20004,1
965,0,5,6,7,0,0,17409,17256,0
966,0,7,10,8,0,0,20619,17256,0
967,1,10,4,9,1,0,18513,18201,1
968,0,7,2,7,0,0,18274,18491,1
969,1,11,5,8,0,0,19558,18201,1
970,1,2,6,2,0,0,17409,17256,0
971,1,4,4,2,0,0,14536,17256,1
972,1,9,7,8,1,1,18274,18472,1
973,0,9,10,8,0,0,20619,19730,1
975,0,3,8,1,0,0,17409,17256,0
976,1,9,4,6,0,0,14536,17256,0
977,0,6,11,7,1,1,18274,18491,1
978,0,3,4,6,0,0,14536,17256,1
979,0,6,11,6,0,0,17409,17256,0
980,0,1,2,1,0,0,17409,17256,1
981,1,8,4,7,1,0,18274,18201,1
983,0,6,10,5,0,0,14536,17256,1
984,0,5,8,8,0,0,17409,17256,0
985,1,4,4,3,1,0,18513,18472,1
986,1,8,3,14,0,0,18513,18201,1
988,0,5,6,7,0,0,17409,17256,0
989,1,4,3,3,1,1,18513,18201,1
990,1,4,8,6,0,0,16544,19483,1
991,0,9,7,12,1,1,18274,18472,1
993,0,3,6,2,0,0,17409,17256,0
995,0,7,9,4,0,0,17409,17256,0
996,1,4,8,6,1,1,14536,17119,0
997,1,7,6,6,1,1,13519,18021,1
998,0,5,8,4,1,1,19558,18472,0
999,0,6,6,6,2,1,14536,19922,0
1000,1,10,6,10,1,0,16961,18201,1
1001,0,5,5,5,1,1,13475,18986,1
1003,1,9,9,9,0,0,14536,17256,0
1004,0,9,9,7,0,0,14536,17256,0
1005,1,5,5,5,1,0,14536,18637,1
1006,1,9,8,9,2,1,16961,18201,1
1007,1,7,5,5,0,0,16544,18201,1
1008,1,4,5,5,0,0,17409,17256,0
1009,1,5,9,7,1,1,19558,18201,0
1010,1,6,3,8,0,0,19558,18201,1
1011,1,8,2,9,1,0,18274,18491,1
1012,1,6,4,7,1,1,19558,17256,0
1013,0,1,5,1,0,0,17409,17256,0
1014,1,4,4,5,2,1,13519,18201,1
1015,0,8,4,8,0,0,20619,17256,0
1016,1,4,4,2,0,0,14536,17256,1
1017,1,4,3,6,0,0,14536,17119,0
1018,0,3,8,3,0,0,17409,17256,0
1019,0,5,8,8,0,0,17409,17256,0
1020,0,7,6,4,1,1,18513,18491,1
1021,1,8,5,12,0,0,18513,18491,1
1023,1,9,9,7,0,0,17409,17256,0
1024,0,1,6,1,0,0,17409,17256,0
1025,0,4,6,3,1,1,17409,19730,0
1026,1,3,5,5,1,1,17409,17256,0
1027,1,4,6,5,1,1,16961,18472,1
1028,0,7,6,8,0,0,17381,20004,1
1030,1,9,7,13,0,0,17409,17256,0
1031,0,7,8,8,0,0,17409,17256,0
1032,0,2,8,1,0,0,17409,17256,0
1033,1,9,5,11,1,1,16961,18986,1
1034,1,1,5,1,0,0,14536,17256,1
1036,1,5,5,4,1,1,14536,18986,0
1038,1,9,10,7,2,1,18513,18201,1
1039,1,13,0,3,0,0,13475,19922,0
1040,0,2,11,3,1,1,17409,17256,0
1041,0,4,11,3,0,0,20619,17256,1
1042,1,9,4,9,1,0,18513,18201,1
1043,0,4,4,4,1,1,16961,20004,1
1044,1,11,5,11,1,1,18513,18472,1
1045,1,2,5,3,0,0,17409,17256,1
1046,0,2,6,9,0,0,14536,17256,0
1047,0,8,7,14,0,0,18274,18472,1
1048,1,10,9,6,0,0,18513,18021,0
1049,0,6,13,7,0,0,17409,17256,0
1050,0,5,10,4,1,0,13475,17761,0
1052,0,6,8,6,1,1,18117,18491,0
1053,0,5,2,5,2,1,18513,18201,0
1054,1,10,5,11,1,1,18274,18021,1
1055,0,8,9,11,0,0,13475,17173,1
1056,1,8,6,10,1,0,18274,18201,1
1057,0,6,11,8,0,0,17409,17256,0
1058,0,3,6,4,1,0,16961,18472,1
1059,1,8,1,12,2,1,18274,18491,1
1061,1,7,6,6,1,1,16961,18201,0
1062,0,6,6,1,0,0,17409,17256,0
1063,0,6,6,2,1,1,16961,20004,0
1064,1,6,4,2,0,0,14536,17256,1
1066,0,7,5,11,0,0,14536,18201,0
1068,1,7,6,5,1,0,16961,18201,0
1071,1,7,8,6,0,0,14536,17256,0
1072,0,5,6,5,1,1,14536,17173,1
1073,1,7,9,7,1,1,18274,18021,1
1074,1,9,4,13,1,1,18274,18491,1
1075,1,8,6,4,0,0,13519,18021,1
1076,1,3,2,3,0,0,17409,17256,0
1077,0,5,8,3,0,0,17409,17256,0
1078,1,5,6,3,1,1,18513,18201,1
1079,1,6,4,7,2,1,18274,18021,0
1080,0,4,4,3,1,1,16146,18491,1
1081,1,8,4,9,1,0,16961,18201,1
1083,1,4,4,3,2,1,19558,18201,0
1084,0,5,4,5,2,1,16961,18201,0
1086,1,9,3,9,0,0,14536,17256,1
1088,0,5,9,3,2,1,16961,20004,0
1089,1,5,8,1,0,0,17409,17256,1
1090,1,4,4,6,1,1,19558,18201,1
1092,0,6,6,9,0,0,17409,17256,0
1093,0,11,10,14,1,1,18274,18472,1
1094,0,3,10,4,0,0,17409,17256,0
1097,0,1,2,1,0,0,17409,17256,0
1099,1,4,3,6,0,0,16961,17245,1
1100,1,7,4,11,1,1,18274,18491,1
1101,1,4,6,3,0,0,14536,19483,0
1104,0,3,4,3,0,0,17409,17256,1
1105,0,5,10,5,1,1,14536,17256,0
1107,0,6,11,2,1,1,17381,17173,0
1108,0,1,3,0,0,0,17409,17256,0
1110,1,8,7,7,1,1,18274,18021,1
1111,1,7,2,8,1,1,18274,18201,1
1112,1,6,3,8,0,0,14536,17256,0
1113,1,5,3,5,1,0,16544,17863,0
1114,1,4,4,5,1,1,16961,18201,1
1115,0,7,2,7,0,0,16961,18201,1
1117,1,5,4,6,1,0,13519,19483,1
1119,0,0,9,0,0,0,17409,17256,0
1120,1,3,5,0,0,0,17409,17256,0
1122,0,3,6,1,0,0,17409,17256,0
1125,1,6,3,6,1,0,13519,18021,1
1126,1,5,8,6,1,1,16961,18201,1
1127,0,5,6,3,0,0,16961,18420,0
1128,0,3,6,1,0,0,17409,17256,0
1129,1,12,5,13,1,1,18274,18491,0
1130,1,8,8,9,2,1,18274,18491,1
1131,0,7,8,4,0,0,17409,17256,0
1133,1,4,6,3,0,0,19558,18201,1
1134,0,6,8,9,0,0,17409,17256,0
1135,1,7,4,10,2,1,18274,18491,1
1137,1,9,3,6,1,1,18274,18021,1
1138,0,8,2,5,1,1,18274,18472,1
1140,0,3,5,3,0,0,17409,17256,0
1141,1,7,4,5,0,0,16544,19483,1
1142,0,6,6,5,0,0,14536,17256,1
1143,0,6,6,8,0,0,20619,17256,0
1144,0,4,5,5,1,1,14536,19483,0
1146,0,7,9,6,0,0,14536,17256,0
1147,0,9,2,9,1,0,19558,18472,1
1148,1,11,1,14,1,1,18513,18201,0
1150,0,4,4,5,0,0,16544,18201,1
1152,0,7,8,7,0,0,17381,19922,0
1153,0,4,10,3,1,1,18117,18472,0
1154,0,7,11,4,0,0,14536,17256,0
1155,1,5,5,3,0,0,14536,17256,0
1157,1,6,9,5,0,0,14536,17256,0
1158,0,6,5,8,0,0,17409,17256,0
1159,1,7,3,5,2,1,19558,18201,0
1160,1,5,3,6,1,1,13475,18201,1
1161,0,4,9,4,1,1,20619,17256,0
1162,0,4,5,3,0,0,16961,18201,0
1164,0,5,5,2,0,0,17409,17256,0
1165,0,5,6,1,0,0,17409,19730,1
1168,0,5,10,3,0,0,17409,17256,0
1169,1,7,6,8,1,1,18513,18201,1
1171,1,10,3,10,1,1,18274,18491,1
1173,1,8,4,11,0,0,18513,18201,1
1174,1,13,0,12,1,1,18274,18491,1
1175,0,7,4,12,1,1,18274,18491,1
1177,1,11,1,9,1,0,18274,18021,1
1178,0,5,8,5,0,0,17409,17256,0
1179,0,8,2,8,2,1,18274,18472,1
1181,1,7,4,5,0,0,16961,19483,1
1182,1,2,2,2,1,1,18513,18201,1
1183,0,3,6,2,0,0,17409,17256,1
1184,0,6,11,9,1,1,19558,18201,0
1185,1,5,6,8,0,0,13475,19922,0
1186,1,7,6,7,0,0,18513,18201,1
1187,0,1,6,1,0,0,17409,17256,0
1188,0,7,6,8,0,0,17409,17256,0
1190,1,6,6,8,2,1,18274,18491,1
1191,0,3,6,4,1,1,17409,17256,0
1192,1,5,4,7,0,0,16961,17119,0
1193,1,7,4,8,1,1,18274,18021,1
1195,1,7,8,9,2,1,18513,18021,1
1196,1,2,6,5,1,1,14536,17256,0
1197,1,7,8,5,0,0,16544,19483,1
1198,1,9,2,10,1,0,18274,18201,1
1199,0,2,5,2,0,0,17409,17256,0
1200,1,7,4,7,0,0,16961,19483,0
1202,0,7,5,8,0,0,19558,20004,1
1203,1,4,3,5,2,1,18513,18021,1
1204,0,7,6,8,0,0,14536,17761,1
1205,0,6,8,6,1,1,13475,17761,0
1206,0,7,10,8,0,0,17381,20004,0
1207,1,11,5,6,1,1,18513,18491,1
1208,0,4,8,6,1,1,19558,18201,0
1209,0,4,4,4,1,0,16961,18201,0
1210,1,3,2,2,1,1,16961,19730,1
1211,1,9,5,9,2,1,19558,18201,1
1212,0,9,6,10,1,1,18274,18472,1
1214,1,13,7,14,1,0,18274,18491,1
1215,1,11,7,10,1,1,18274,18472,1
1216,1,8,8,14,0,0,18513,18491,1
1217,0,5,6,5,0,0,17409,17256,0
1219,1,8,8,9,0,0,19558,18201,0
1221,1,10,2,10,0,0,18274,18021,1
1222,1,5,4,6,1,1,13519,18021,1
1224,1,10,9,12,1,0,18513,18021,0
1225,0,4,6,1,0,0,17409,17256,0
1226,1,7,6,6,0,0,16961,18201,1
1227,1,4,4,3,0,0,19558,18201,1
1228,0,7,8,5,0,0,13475,18201,1
1229,1,11,3,8,1,1,18274,18472,1
1230,1,10,3,13,1,1,18274,18491,1
1232,0,2,6,1,0,0,17409,17256,0
1233,1,4,3,3,2,1,18513,18201,1
1234,1,7,3,8,1,1,18274,18491,1
1236,1,8,3,9,2,1,13519,18021,1
1239,0,4,4,2,0,0,17409,17256,0
1241,1,5,3,9,1,1,13519,18201,1
1242,0,7,8,4,0,0,17409,17256,0
1243,0,2,11,0,0,0,17409,17256,0
1244,0,3,8,4,0,0,17409,17256,0
1245,1,7,4,8,1,1,18274,18021,1
1246,1,3,4,3,0,0,16544,17256,1
1247,0,8,5,5,0,0,14536,18472,1
1248,1,2,2,4,1,1,17381,17256,0
1249,1,12,9,9,0,0,16961,18201,0
1250,0,1,5,1,0,0,17409,19730,1
1251,0,10,10,10,0,0,19558,20004,1
1252,0,5,9,6,0,0,14536,17256,1
1253,0,8,6,5,1,0,13475,17761,1
1254,1,4,4,5,1,1,18274,18201,1
1256,0,3,5,3,0,0,17409,17256,0
1258,1,7,5,7,2,1,18274,18021,1
1259,0,4,4,4,1,1,16961,20004,0
1260,0,2,4,2,1,0,17409,17256,0
1262,1,7,5,9,1,0,16961,18201,1
1263,1,5,2,6,1,0,16961,18201,1
1264,1,6,4,7,1,1,18513,18201,1
1265,1,7,3,7,0,0,16961,18201,1
1266,0,3,8,4,0,0,17409,17256,0
1267,0,4,3,3,0,0,17381,17256,1
1268,1,7,10,8,2,1,18274,18021,1
1269,1,9,5,9,0,0,14536,17119,0
1271,1,4,8,9,0,0,18513,18021,1
1272,1,4,8,4,0,0,14536,17256,1
1273,0,6,5,4,0,0,17409,17256,0
1274,0,3,11,3,0,0,17409,17256,0
1276,0,5,6,7,1,0,16961,18201,1
1277,0,2,6,3,0,0,17409,17256,0
1279,1,6,9,5,0,0,17409,17256,0
1280,1,5,4,7,0,0,14536,17256,1
1284,1,11,6,4,2,1,18274,18021,1
1287,0,2,5,11,0,0,17409,17256,1
1288,0,6,4,8,1,1,17381,17256,0
1289,0,7,6,10,0,0,18117,18491,0
1290,0,5,10,3,0,0,17409,17256,0
1291,1,6,5,6,0,0,14536,17863,1
1292,1,13,7,12,0,0,18513,18201,1
1293,0,6,4,7,1,1,16961,18986,0
1295,1,10,1,14,0,0,16544,18201,1
1296,0,7,8,4,0,0,20619,17256,0
1298,0,7,8,8,0,0,17450,20004,1
1299,1,4,8,3,0,0,19558,18201,0
1300,1,4,4,9,2,1,18513,18201,1
1301,0,7,5,4,1,0,16544,18201,1
1302,1,8,8,3,0,0,18513,18472,1
1303,0,3,6,5,1,1,20619,17173,0
1304,0,5,5,7,0,0,16961,18201,0
1305,0,6,2,11,1,1,18274,18472,1
1306,1,13,7,12,1,1,18274,18491,1
1307,0,4,11,3,0,0,13475,17256,1
1309,0,7,6,8,1,1,18117,18491,0
1310,1,6,3,8,0,0,16961,18201,1
1311,1,11,8,8,0,0,19558,18201,1
1313,0,7,5,6,1,1,19558,18201,0
1314,0,7,8,9,2,1,18117,18491,0
1315,1,9,7,9,1,1,19558,18201,0
1316,0,8,10,7,0,0,13475,17256,1
1317,1,2,9,2,0,0,17409,17256,0
1318,1,4,9,4,0,0,14536,17256,0
1319,0,5,5,5,1,1,16544,18201,1
1320,0,6,4,0,0,0,17409,17256,0
1321,0,4,5,4,2,1,18274,18491,0
1322,1,5,10,8,0,0,14536,18201,0
1323,1,12,6,4,0,0,14536,17256,0
1324,0,6,6,1,1,1,14536,19730,1
1325,0,7,11,5,0,0,17409,17256,0
1326,1,10,5,10,0,0,16961,20004,1
1327,1,4,4,6,0,0,16544,19483,1
1329,1,4,4,4,0,0,14536,17119,0
1330,1,12,6,9,1,0,14536,17256,0
1331,1,4,6,3,0,0,16961,18201,1
1333,1,9,7,11,0,0,19558,19483,1
1335,0,5,5,5,1,1,14536,17256,0
1336,0,7,5,10,1,1,18117,18472,0
1337,1,8,3,6,1,1,18274,18491,1
1338,1,5,2,5,2,1,16961,18201,0
1339,0,7,5,7,0,0,18274,18491,1
1340,0,7,11,10,0,0,18274,18472,1
1341,1,6,5,7,2,1,18513,18021,1
1342,1,0,9,0,0,0,14536,17256,0
1343,0,4,3,2,1,0,17409,17256,0
1344,0,7,5,4,0,0,17409,17256,0
1345,1,4,3,4,1,1,19558,18201,0
1346,0,3,10,4,0,0,17409,17256,0
1347,1,6,4,6,2,1,16961,18201,1
1348,0,7,8,8,0,0,18117,18472,1
1349,1,6,2,7,0,0,16544,17119,1
1350,0,5,6,4,0,0,19558,18201,1
1352,0,2,10,2,0,0,17409,17256,0
1354,1,5,6,5,1,0,16961,18201,1
1355,0,5,8,5,0,0,17409,17256,0
1356,1,10,8,8,0,0,19558,18201,1
1357,1,7,5,9,1,1,14536,17119,0
1360,1,11,5,11,0,0,19558,18201,0
1361,0,5,9,8,0,0,17381,17256,0
1362,1,5,5,3,1,1,16961,18201,0
1364,1,8,4,9,1,1,18274,18491,1
1365,0,7,7,11,1,1,18274,18491,1
1366,1,8,8,9,1,1,18274,18491,0
1367,0,9,9,10,0,0,17409,17256,0
1368,1,6,2,4,1,1,16961,17119,1
1369,1,6,7,8,0,0,17409,17256,0
1370,0,7,9,8,0,0,18117,20004,1
1371,0,4,3,4,0,0,17409,17256,0
1372,0,1,10,0,0,0,17409,17256,0
1374,0,5,6,9,0,0,14536,18472,1
1375,1,5,8,7,0,0,16961,19483,0
1377,0,6,5,7,0,0,17409,17256,0
1378,0,1,9,1,0,0,17409,17256,0
1380,0,8,6,5,2,1,18274,18491,1
1381,0,6,6,4,0,0,17409,17256,1
1383,0,5,11,3,1,1,16961,18201,1
1384,0,4,4,3,0,0,16961,17761,1
1385,0,4,5,5,1,0,14536,18986,1
1386,0,5,6,3,1,1,18117,18201,0
1387,1,8,4,7,2,1,13519,18021,1
1388,0,3,2,2,1,1,17381,19730,0
1389,1,6,2,7,2,1,18274,18021,1
1390,1,3,5,1,1,1,13475,17256,0
1391,1,10,8,10,1,1,18274,18472,1
1392,1,4,11,3,0,0,14536,17256,0
1393,1,5,3,5,1,1,16961,18201,1
1394,0,5,5,3,0,0,17409,19730,1
1395,0,5,6,4,0,0,13475,18201,1
1396,1,6,4,9,1,1,16544,18986,0
1397,0,3,12,4,0,0,17409,17256,0
1398,1,9,2,7,1,1,18274,18472,1
1400,1,9,6,8,0,0,14536,17119,0
1401,0,4,6,4,1,1,18274,18491,1
1403,0,5,4,3,1,1,18117,18472,0
1404,1,6,3,5,1,1,16961,18986,1
1405,0,6,4,4,0,0,17409,17256,0
1406,0,7,13,6,0,0,13475,19922,1
1407,0,11,7,13,1,0,18274,18491,0
1408,0,8,11,8,0,0,18274,18472,1
1409,1,2,5,1,1,0,17409,17256,0
1410,1,8,7,8,1,1,16146,18491,0
1411,1,7,5,8,2,1,18513,18201,1
1412,1,9,6,1,0,0,16961,18986,1
1413,1,5,3,5,0,0,14536,17256,1
1414,0,5,9,5,0,0,17409,17256,0
1415,0,5,8,5,0,0,14536,17256,1
1416,1,8,8,0,0,0,19558,18201,1
1417,1,9,4,7,0,0,14536,17119,0
1419,1,7,6,7,0,0,19558,18021,0
1420,1,8,2,9,1,1,18274,18491,1
1423,1,10,4,7,2,1,18274,18021,1
1424,0,3,10,0,0,0,17409,17256,0
1426,0,6,6,9,1,1,20619,17256,0
1428,0,6,10,4,1,1,13475,17256,0
1429,1,6,4,7,0,0,19558,17119,1
1430,1,10,5,12,0,0,14536,17256,0
1431,0,4,4,4,0,0,13475,18201,1
1432,0,3,9,4,0,0,17409,17256,1
1433,1,3,3,3,0,0,14536,17256,0
1434,1,13,0,13,1,1,18274,18491,1
1435,1,4,9,11,0,0,16544,17119,0
1436,0,8,4,7,2,1,18117,18201,1
1438,1,3,5,3,0,0,17409,17256,1
1439,1,4,3,0,0,0,14536,17256,1
1440,0,5,10,6,0,0,17409,17256,0
1441,1,4,8,3,0,0,17409,17256,0
1442,0,4,8,2,0,0,17409,17256,0
1443,0,7,6,7,0,0,18513,18201,1
1444,0,4,4,2,0,0,17409,17256,0
1445,1,3,6,5,0,0,17409,17256,0
1446,0,3,3,5,1,1,18274,18472,1
1447,1,3,8,0,0,0,17409,17256,0
1448,1,3,5,5,0,0,17409,17256,0
1449,1,9,4,7,0,0,18513,18201,1
1450,1,6,3,5,1,1,14536,17256,1
1451,0,4,11,5,1,1,16961,18201,1
1452,0,9,6,4,1,0,13475,17761,0
1457,1,5,4,6,1,0,18513,18201,1
1458,0,7,10,7,0,0,13475,18201,0
1459,0,4,5,1,1,1,17409,17256,0
1460,1,6,10,5,1,1,16961,18472,1
1462,0,2,11,3,0,0,17381,19730,1
1463,0,5,8,5,0,0,17409,18986,0
1464,0,5,9,4,0,0,14536,17256,1
1465,0,4,10,2,0,0,17409,17256,0
1469,0,5,10,4,1,0,17409,17256,0
1470,1,11,5,8,0,0,14536,17256,0
1471,1,3,2,3,0,0,17409,17256,0
1472,1,6,4,6,0,0,16961,17119,1
1473,0,8,10,8,1,1,18117,18472,1
1474,1,5,3,5,0,0,14536,17256,1
1475,1,4,5,5,0,0,14536,17256,0
1476,1,7,4,11,0,0,18513,18201,1
1477,1,10,5,13,1,1,18513,18472,1
1479,1,9,5,13,1,0,19407,18201,1
1481,0,11,4,14,1,1,16146,18491,1
1482,1,8,7,7,0,0,18274,18491,1
1483,1,10,1,7,0,0,19558,18201,1
1484,0,6,6,9,1,0,17409,17256,0
1485,1,5,3,4,1,0,17409,17256,0
1486,1,11,3,6,1,0,13519,18021,1
1487,1,5,2,3,1,1,19558,18201,0
1488,0,6,5,5,1,1,16961,18472,1
1489,0,5,6,5,1,1,13475,18986,0
1490,1,7,4,8,1,1,18274,18021,1
1491,0,1,4,2,0,0,17409,17256,0
1492,0,7,6,7,1,1,18274,18491,1
1493,0,6,6,6,1,1,13475,17761,0
1494,1,2,4,2,0,0,14536,17256,1
1496,0,7,5,4,0,0,20038,17256,1
1497,0,6,9,3,0,0,17409,17256,0
1498,1,4,6,3,0,0,17409,17256,0
1499,0,4,8,3,0,0,14536,17256,1
1500,0,9,10,6,0,0,20619,17256,0
1501,0,9,6,0,1,1,18117,18472,1
1502,1,7,4,6,0,0,19558,18201,1
1503,1,9,4,7,0,0,18513,18021,1
1504,1,5,6,6,0,0,14536,17863,1
1505,1,8,6,8,0,0,16961,19922,1
1506,1,8,9,6,1,1,18274,18491,0
1508,1,13,7,12,1,1,18274,18491,1
1510,0,8,9,8,0,0,18117,20004,1
1511,0,11,8,13,0,0,18117,18472,0
1512,1,1,5,0,0,0,14536,17256,1
1513,0,11,0,10,1,0,18274,18472,1
1515,1,7,6,4,0,0,16961,18201,1
1517,1,7,6,8,0,0,16961,18201,0
1518,0,7,10,5,1,1,17381,20004,0
1520,0,7,6,5,0,0,17409,17256,0
1521,0,10,5,12,1,1,18117,18472,0
1522,0,5,5,2,0,0,16961,20004,1
1523,0,6,4,5,0,0,17409,17256,0
1524,1,8,1,5,1,0,13519,18201,1
1525,0,6,9,6,0,0,17409,17256,0
1526,1,10,8,6,0,0,19558,18201,1
